sales_id,date_sk,store_sk,product_sk,customer_sk,promotion_sk,quantity,unit_price,gross_amount,discount_amount,net_amount,payment_method
3984,49,3,10,15,,1,439.87,439.87,0.0,439.87,Card
3985,49,2,3,20,,4,2.97,11.88,0.0,11.88,Card
3986,49,3,8,21,,2,7.5,15.0,0.0,15.0,Card
3987,49,4,5,7,2,1,299.92,299.92,44.99,254.93,Gift Card
3988,49,1,9,19,,1,8.81,8.81,0.0,8.81,Card
3989,50,5,10,11,2,1,458.0,458.0,68.7,389.3,Digital Wallet
3990,50,3,8,3,,1,7.46,7.46,0.0,7.46,Card
3991,50,1,8,8,,3,7.28,21.84,0.0,21.84,Digital Wallet
3992,50,5,7,28,,1,24.23,24.23,0.0,24.23,Digital Wallet
3993,50,4,10,7,,1,432.67,432.67,0.0,432.67,Card
3994,50,5,3,12,,1,2.95,2.95,0.0,2.95,Card
3995,50,4,8,1,,4,7.63,30.52,0.0,30.52,Gift Card
3996,50,1,1,22,,1,2.5,2.5,0.0,2.5,Digital Wallet
3997,50,3,10,13,2,1,456.77,456.77,68.52,388.25,Card
3998,50,3,10,21,,1,436.77,436.77,0.0,436.77,Card
3999,50,3,2,2,,1,3.23,3.23,0.0,3.23,Card
4000,50,1,2,3,,1,3.14,3.14,0.0,3.14,Card
4001,50,2,1,15,,1,2.47,2.47,0.0,2.47,Card
4002,50,3,5,23,,1,300.06,300.06,0.0,300.06,Card
4003,50,4,4,32,,1,5.46,5.46,0.0,5.46,Card
4004,50,4,5,30,2,1,301.41,301.41,45.21,256.2,Card
4005,50,4,4,16,,4,5.26,21.04,0.0,21.04,Cash
4006,50,5,2,31,,1,3.3,3.3,0.0,3.3,Digital Wallet
4007,50,4,7,10,,2,24.67,49.34,0.0,49.34,Cash
4008,50,4,3,7,,4,2.98,11.92,0.0,11.92,Card
4009,50,4,10,38,2,1,449.07,449.07,67.36,381.71,Card
4010,50,5,8,18,,3,7.48,22.44,0.0,22.44,Card
4011,50,5,10,29,2,1,444.44,444.44,66.67,377.77,Digital Wallet
4012,50,4,9,17,,3,8.81,26.43,0.0,26.43,Card
4013,50,1,10,15,2,1,442.43,442.43,66.36,376.07,Card
4014,50,1,8,38,,3,7.91,23.73,0.0,23.73,Card
4015,50,5,8,8,,1,7.32,7.32,0.0,7.32,Card
4016,50,4,8,5,,2,7.6,15.2,0.0,15.2,Digital Wallet
4017,50,5,9,9,,5,9.21,46.050000000000004,0.0,46.05,Digital Wallet
4018,50,3,9,19,,1,9.12,9.12,0.0,9.12,Card
4019,50,1,3,8,,3,3.03,9.09,0.0,9.09,Gift Card
4020,50,1,6,26,2,1,180.97,180.97,27.15,153.82,Card
4021,50,3,8,4,,3,7.45,22.35,0.0,22.35,Card
4022,50,3,8,22,,2,7.4,14.8,0.0,14.8,Card
4023,50,3,10,31,,1,438.68,438.68,0.0,438.68,Card
4024,50,2,6,29,,1,180.79,180.79,0.0,180.79,Card
4025,50,3,1,38,,3,2.57,7.709999999999999,0.0,7.71,Card
4026,50,4,8,24,,2,7.41,14.82,0.0,14.82,Card
4027,50,2,7,34,,1,26.03,26.03,0.0,26.03,Card
4028,50,2,4,31,,2,5.4,10.8,0.0,10.8,Card
4029,50,5,5,12,,1,295.78,295.78,0.0,295.78,Card
4030,50,1,6,8,2,1,180.81,180.81,27.12,153.69,Card
4031,50,4,6,16,,1,177.62,177.62,0.0,177.62,Cash
4032,50,4,8,23,,3,7.35,22.049999999999997,0.0,22.05,Card
4033,50,4,9,11,,3,8.91,26.73,0.0,26.73,Digital Wallet
4034,50,1,10,4,2,1,442.55,442.55,66.38,376.17,Card
4035,50,1,10,6,2,1,451.72,451.72,67.76,383.96,Digital Wallet
4036,50,2,10,21,,1,431.48,431.48,0.0,431.48,Card
4037,50,4,7,9,,1,24.81,24.81,0.0,24.81,Digital Wallet
4038,50,3,3,8,,3,2.99,8.97,0.0,8.97,Card
4039,50,1,9,20,,1,9.1,9.1,0.0,9.1,Card
4040,50,5,8,2,,1,7.47,7.47,0.0,7.47,Digital Wallet
4041,50,1,10,3,,1,452.92,452.92,0.0,452.92,Card
4042,50,5,8,24,,3,7.63,22.89,0.0,22.89,Digital Wallet
4043,50,1,10,18,,1,457.18,457.18,0.0,457.18,Card
4044,50,2,1,20,,2,2.44,4.88,0.0,4.88,Card
4045,50,1,10,27,2,1,448.17,448.17,67.23,380.94,Card
4046,50,2,2,30,,2,3.12,6.24,0.0,6.24,Card
4047,50,1,10,25,2,1,444.84,444.84,66.73,378.11,Card
4048,50,4,3,27,,1,2.91,2.91,0.0,2.91,Card
4049,50,2,1,2,,1,2.56,2.56,0.0,2.56,Cash
4050,50,1,8,30,,2,7.5,15.0,0.0,15.0,Card
4051,51,3,4,25,,2,5.5,11.0,0.0,11.0,Card
4052,51,3,6,29,2,1,175.21,175.21,26.28,148.93,Card
4053,51,2,6,26,,1,178.67,178.67,0.0,178.67,Card
4054,51,4,1,24,,5,2.48,12.4,0.0,12.4,Card
4055,51,2,9,20,,3,8.91,26.73,0.0,26.73,Card
4056,51,3,2,15,,3,3.16,9.48,0.0,9.48,Cash
4057,51,1,8,2,,1,7.35,7.35,0.0,7.35,Cash
4058,51,1,2,1,,1,3.24,3.24,0.0,3.24,Card
4059,51,5,10,33,2,1,462.34,462.34,69.35,392.99,Card
4060,51,4,7,31,,1,24.97,24.97,0.0,24.97,Cash
4061,51,5,9,26,,2,9.06,18.12,0.0,18.12,Digital Wallet
4062,51,1,8,16,,2,7.31,14.62,0.0,14.62,Digital Wallet
4063,51,1,3,16,,1,2.93,2.93,0.0,2.93,Card
4064,51,4,4,11,,2,5.52,11.04,0.0,11.04,Card
4065,51,3,10,21,,1,449.4,449.4,0.0,449.4,Card
4066,51,2,10,30,2,1,435.16,435.16,65.27,369.89,Card
4067,51,5,4,14,,2,5.35,10.7,0.0,10.7,Card
4068,51,3,9,2,,2,8.86,17.72,0.0,17.72,Cash
4069,51,4,4,31,,4,5.6,22.4,0.0,22.4,Cash
4070,51,4,3,36,,1,3.09,3.09,0.0,3.09,Cash
4071,51,3,8,7,,3,7.33,21.990000000000002,0.0,21.99,Digital Wallet
4072,51,5,6,32,2,1,177.42,177.42,26.61,150.81,Card
4073,51,2,3,11,,1,3.01,3.01,0.0,3.01,Digital Wallet
4074,51,1,10,11,,1,454.33,454.33,0.0,454.33,Digital Wallet
4075,51,1,10,6,,1,430.08,430.08,0.0,430.08,Card
4076,51,1,8,11,,1,7.48,7.48,0.0,7.48,Card
4077,51,1,1,21,,2,2.52,5.04,0.0,5.04,Digital Wallet
4078,51,3,7,1,,2,25.0,50.0,0.0,50.0,Card
4079,51,5,1,6,,2,2.51,5.02,0.0,5.02,Card
4080,51,5,8,18,,1,7.65,7.65,0.0,7.65,Card
4081,51,4,1,26,,1,2.45,2.45,0.0,2.45,Card
4082,51,2,6,39,2,1,180.14,180.14,27.02,153.12,Card
4083,51,2,6,21,,1,180.98,180.98,0.0,180.98,Card
4084,51,4,9,39,,2,8.95,17.9,0.0,17.9,Cash
4085,51,5,1,14,,4,2.43,9.72,0.0,9.72,Card
4086,51,2,2,28,,2,3.18,6.36,0.0,6.36,Cash
4087,51,2,1,35,,4,2.44,9.76,0.0,9.76,Card
4088,51,5,1,14,,5,2.53,12.649999999999999,0.0,12.65,Card
4089,51,3,7,27,,1,24.8,24.8,0.0,24.8,Card
4090,51,3,5,28,2,1,301.0,301.0,45.15,255.85,Card
4091,51,4,8,7,,3,7.5,22.5,0.0,22.5,Card
4092,51,5,10,5,,1,448.69,448.69,0.0,448.69,Cash
4093,51,1,1,37,,3,2.47,7.41,0.0,7.41,Card
4094,51,1,8,6,,6,7.81,46.86,0.0,46.86,Digital Wallet
4095,51,5,10,5,,1,450.96,450.96,0.0,450.96,Cash
4096,51,2,1,5,,2,2.53,5.06,0.0,5.06,Card
4097,51,1,10,40,,1,439.37,439.37,0.0,439.37,Card
4098,51,3,10,19,2,1,439.46,439.46,65.92,373.54,Card
4099,51,4,2,3,,4,3.2,12.8,0.0,12.8,Card
4100,51,5,4,11,,2,5.55,11.1,0.0,11.1,Card
4101,51,5,5,25,2,1,301.35,301.35,45.2,256.15,Digital Wallet
4102,51,1,2,12,,1,3.18,3.18,0.0,3.18,Cash
4103,51,1,4,26,,1,5.43,5.43,0.0,5.43,Card
4104,51,3,10,21,,1,438.56,438.56,0.0,438.56,Card
4105,51,2,7,22,,3,25.81,77.42999999999999,0.0,77.43,Card
4106,51,5,10,21,2,1,440.36,440.36,66.05,374.31,Card
4107,51,5,10,14,2,1,460.99,460.99,69.15,391.84,Digital Wallet
4108,51,2,9,9,,4,8.93,35.72,0.0,35.72,Card
4109,51,2,3,2,,1,2.96,2.96,0.0,2.96,Cash
4110,51,5,3,17,,3,2.91,8.73,0.0,8.73,Card
4111,51,4,1,26,,4,2.53,10.12,0.0,10.12,Digital Wallet
4112,51,1,8,26,,4,7.57,30.28,0.0,30.28,Digital Wallet
4113,51,2,8,5,,3,7.55,22.65,0.0,22.65,Card
4114,51,2,1,30,,2,2.44,4.88,0.0,4.88,Cash
4115,51,1,8,22,,2,7.03,14.06,0.0,14.06,Cash
4116,51,4,8,37,,1,7.49,7.49,0.0,7.49,Card
4117,51,3,7,15,,2,25.43,50.86,0.0,50.86,Cash
4118,51,1,9,22,,1,8.99,8.99,0.0,8.99,Card
4119,52,5,10,1,,1,451.07,451.07,0.0,451.07,Cash
4120,52,4,9,34,,3,9.04,27.119999999999997,0.0,27.12,Card
4121,52,2,7,6,,1,26.01,26.01,0.0,26.01,Card
4122,52,1,10,8,,1,445.43,445.43,0.0,445.43,Cash
4123,52,3,10,33,,1,446.94,446.94,0.0,446.94,Card
4124,52,2,3,24,,1,3.04,3.04,0.0,3.04,Digital Wallet
4125,52,5,8,25,,2,7.48,14.96,0.0,14.96,Cash
4126,52,1,10,31,,1,455.24,455.24,0.0,455.24,Card
4127,52,3,6,39,,1,178.3,178.3,0.0,178.3,Card
4128,52,4,10,38,,1,443.03,443.03,0.0,443.03,Cash
4129,52,3,7,24,,2,23.42,46.84,0.0,46.84,Card
4130,52,1,8,1,,2,7.46,14.92,0.0,14.92,Cash
4131,52,3,4,26,,2,5.49,10.98,0.0,10.98,Card
4132,52,4,10,39,,1,464.28,464.28,0.0,464.28,Digital Wallet
4133,52,1,10,31,,1,436.6,436.6,0.0,436.6,Digital Wallet
4134,52,2,4,40,,1,5.44,5.44,0.0,5.44,Card
4135,52,1,8,25,,1,7.53,7.53,0.0,7.53,Digital Wallet
4136,52,5,4,39,,2,5.42,10.84,0.0,10.84,Card
4137,52,3,10,21,,1,455.84,455.84,0.0,455.84,Cash
4138,52,4,7,4,,1,24.78,24.78,0.0,24.78,Card
4139,52,1,10,29,,1,437.34,437.34,0.0,437.34,Card
4140,52,3,2,16,,1,3.09,3.09,0.0,3.09,Cash
4141,52,5,2,14,,1,3.14,3.14,0.0,3.14,Gift Card
4142,52,4,1,38,,2,2.45,4.9,0.0,4.9,Card
4143,52,5,2,9,,4,3.2,12.8,0.0,12.8,Card
4144,52,2,2,33,,2,3.19,6.38,0.0,6.38,Gift Card
4145,52,5,6,20,,1,184.92,184.92,0.0,184.92,Cash
4146,52,3,4,38,,4,5.58,22.32,0.0,22.32,Digital Wallet
4147,52,5,8,39,,1,7.76,7.76,0.0,7.76,Digital Wallet
4148,52,1,8,35,,2,7.18,14.36,0.0,14.36,Card
4149,52,3,4,19,,2,5.53,11.06,0.0,11.06,Card
4150,52,2,5,29,,1,297.74,297.74,0.0,297.74,Card
4151,52,3,10,28,,1,438.47,438.47,0.0,438.47,Card
4152,52,1,10,10,,1,455.78,455.78,0.0,455.78,Card
4153,52,5,10,24,,1,447.33,447.33,0.0,447.33,Card
4154,52,3,9,35,,1,8.91,8.91,0.0,8.91,Digital Wallet
4155,52,3,3,8,,1,2.99,2.99,0.0,2.99,Cash
4156,52,2,8,37,,1,7.46,7.46,0.0,7.46,Card
4157,52,4,9,30,,2,8.82,17.64,0.0,17.64,Cash
4158,52,3,8,7,,3,7.45,22.35,0.0,22.35,Cash
4159,52,3,9,6,,1,8.89,8.89,0.0,8.89,Card
4160,52,4,10,15,,1,453.05,453.05,0.0,453.05,Card
4161,52,5,5,19,,1,295.23,295.23,0.0,295.23,Digital Wallet
4162,52,5,2,36,,4,3.33,13.32,0.0,13.32,Card
4163,52,1,10,18,,1,459.23,459.23,0.0,459.23,Card
4164,52,2,4,27,,3,5.44,16.32,0.0,16.32,Card
4165,52,1,1,35,,1,2.5,2.5,0.0,2.5,Card
4166,52,3,10,10,,1,448.63,448.63,0.0,448.63,Card
4167,52,2,10,24,,1,445.99,445.99,0.0,445.99,Digital Wallet
4168,52,5,8,1,,3,7.67,23.009999999999998,0.0,23.01,Cash
4169,52,2,8,23,,2,7.58,15.16,0.0,15.16,Card
4170,52,3,3,16,,1,2.95,2.95,0.0,2.95,Card
4171,52,4,5,14,,1,297.89,297.89,0.0,297.89,Cash
4172,52,5,4,29,,3,5.44,16.32,0.0,16.32,Cash
4173,52,5,10,34,,1,450.29,450.29,0.0,450.29,Cash
4174,52,1,10,21,,1,458.99,458.99,0.0,458.99,Card
4175,52,4,2,13,,1,3.05,3.05,0.0,3.05,Cash
4176,52,2,10,4,,1,426.04,426.04,0.0,426.04,Card
4177,52,3,8,37,,1,7.32,7.32,0.0,7.32,Card
4178,52,4,7,26,,1,25.08,25.08,0.0,25.08,Cash
4179,52,3,9,35,,2,8.96,17.92,0.0,17.92,Digital Wallet
4180,52,2,10,15,,1,452.37,452.37,0.0,452.37,Digital Wallet
4181,52,5,10,9,,1,430.1,430.1,0.0,430.1,Card
4182,52,2,4,1,,7,5.34,37.379999999999995,0.0,37.38,Card
4183,52,2,7,14,,1,25.27,25.27,0.0,25.27,Card
4184,52,3,10,5,,1,439.84,439.84,0.0,439.84,Card
4185,52,2,10,40,,1,453.75,453.75,0.0,453.75,Card
4186,52,4,4,19,,3,5.35,16.049999999999997,0.0,16.05,Card
4187,52,1,2,4,,2,3.27,6.54,0.0,6.54,Cash
4188,52,5,3,19,,5,2.95,14.75,0.0,14.75,Card
4189,52,2,3,24,,1,3.05,3.05,0.0,3.05,Card
4190,52,3,10,14,,1,452.85,452.85,0.0,452.85,Card
4191,52,1,1,25,,1,2.57,2.57,0.0,2.57,Card
4192,52,1,9,19,,1,8.74,8.74,0.0,8.74,Card
4193,52,5,10,5,,1,448.85,448.85,0.0,448.85,Card
4194,52,5,3,38,,2,2.93,5.86,0.0,5.86,Card
4195,52,1,10,10,,1,442.05,442.05,0.0,442.05,Cash
4196,52,4,8,6,,1,7.42,7.42,0.0,7.42,Card
4197,52,3,8,23,,2,7.77,15.54,0.0,15.54,Card
4198,52,3,3,26,,2,2.94,5.88,0.0,5.88,Card
4199,52,1,4,8,,1,5.62,5.62,0.0,5.62,Card
4200,52,1,6,5,,1,175.38,175.38,0.0,175.38,Card
4201,52,5,10,28,,1,442.26,442.26,0.0,442.26,Card
4202,52,1,2,11,,3,3.25,9.75,0.0,9.75,Card
4203,52,1,6,22,,1,178.25,178.25,0.0,178.25,Gift Card
4204,52,2,4,24,,2,5.42,10.84,0.0,10.84,Digital Wallet
4205,52,2,1,33,,1,2.54,2.54,0.0,2.54,Digital Wallet
4206,52,4,9,39,,4,8.88,35.52,0.0,35.52,Digital Wallet
4207,52,2,4,25,,1,5.45,5.45,0.0,5.45,Cash
4208,52,1,1,35,,3,2.41,7.23,0.0,7.23,Card
4209,52,3,10,19,,1,439.91,439.91,0.0,439.91,Card
4210,52,5,3,14,,2,2.9,5.8,0.0,5.8,Cash
4211,52,2,10,28,,1,439.84,439.84,0.0,439.84,Card
4212,52,5,2,27,,1,3.19,3.19,0.0,3.19,Card
4213,52,4,8,14,,5,7.76,38.8,0.0,38.8,Card
4214,52,1,7,32,,1,24.87,24.87,0.0,24.87,Card
4215,52,5,1,14,,1,2.52,2.52,0.0,2.52,Digital Wallet
4216,52,1,10,27,,1,450.94,450.94,0.0,450.94,Card
4217,52,4,8,14,,3,7.3,21.9,0.0,21.9,Card
4218,52,1,8,13,,1,7.4,7.4,0.0,7.4,Card
4219,52,1,9,1,,1,9.05,9.05,0.0,9.05,Digital Wallet
4220,52,1,8,15,,1,7.35,7.35,0.0,7.35,Cash
4221,52,3,10,21,,1,446.0,446.0,0.0,446.0,Card
4222,52,3,10,11,,1,450.37,450.37,0.0,450.37,Card
4223,52,1,10,32,,1,455.08,455.08,0.0,455.08,Card
4224,52,1,8,12,,1,7.39,7.39,0.0,7.39,Card
4225,52,4,10,14,,1,442.44,442.44,0.0,442.44,Card
4226,52,1,7,30,,2,24.91,49.82,0.0,49.82,Card
4227,52,1,10,8,,1,449.76,449.76,0.0,449.76,Card
4228,52,2,5,14,,1,299.94,299.94,0.0,299.94,Card
4229,52,3,9,39,,1,9.14,9.14,0.0,9.14,Card
4230,52,4,2,30,,2,3.31,6.62,0.0,6.62,Card
4231,52,4,10,35,,1,448.04,448.04,0.0,448.04,Card
4232,52,2,9,35,,3,9.22,27.660000000000004,0.0,27.66,Card
4233,52,4,10,20,,1,444.23,444.23,0.0,444.23,Card
4234,52,5,1,18,,2,2.51,5.02,0.0,5.02,Card
4235,52,1,3,35,,3,2.94,8.82,0.0,8.82,Card
4236,52,4,7,31,,1,25.15,25.15,0.0,25.15,Cash
4237,52,2,10,8,,1,434.49,434.49,0.0,434.49,Card
4238,52,2,7,14,,2,25.25,50.5,0.0,50.5,Digital Wallet
4239,52,2,8,2,,2,7.54,15.08,0.0,15.08,Card
4240,52,2,10,29,,1,447.14,447.14,0.0,447.14,Card
4241,52,2,9,2,,1,8.91,8.91,0.0,8.91,Card
4242,53,2,4,4,,1,5.51,5.51,0.0,5.51,Card
4243,53,4,9,38,,1,9.05,9.05,0.0,9.05,Card
4244,53,1,2,3,,7,3.18,22.26,0.0,22.26,Cash
4245,53,4,10,27,,1,444.54,444.54,0.0,444.54,Card
4246,53,1,7,34,,2,25.2,50.4,0.0,50.4,Cash
4247,53,2,6,4,,1,176.9,176.9,0.0,176.9,Cash
4248,53,1,8,2,,1,7.46,7.46,0.0,7.46,Digital Wallet
4249,53,5,6,35,,1,173.66,173.66,0.0,173.66,Card
4250,53,2,9,2,,1,9.18,9.18,0.0,9.18,Card
4251,53,1,6,17,,1,173.15,173.15,0.0,173.15,Digital Wallet
4252,53,5,9,28,,2,9.17,18.34,0.0,18.34,Card
4253,53,1,9,6,,1,9.28,9.28,0.0,9.28,Card
4254,53,2,1,14,,1,2.55,2.55,0.0,2.55,Card
4255,53,1,2,10,,1,3.12,3.12,0.0,3.12,Card
4256,53,1,8,30,,1,7.39,7.39,0.0,7.39,Card
4257,53,3,10,9,,1,446.68,446.68,0.0,446.68,Card
4258,53,5,3,28,,3,2.89,8.67,0.0,8.67,Card
4259,53,5,10,12,,1,431.9,431.9,0.0,431.9,Cash
4260,53,3,2,11,,5,3.12,15.600000000000001,0.0,15.6,Digital Wallet
4261,53,3,7,32,,2,25.08,50.16,0.0,50.16,Digital Wallet
4262,53,5,9,28,,4,8.89,35.56,0.0,35.56,Cash
4263,53,5,10,29,,1,458.76,458.76,0.0,458.76,Card
4264,53,2,3,32,,4,3.03,12.12,0.0,12.12,Card
4265,53,1,10,5,,1,444.37,444.37,0.0,444.37,Cash
4266,53,2,3,39,,5,2.95,14.75,0.0,14.75,Card
4267,53,3,4,13,,1,5.55,5.55,0.0,5.55,Card
4268,53,4,10,22,,1,450.36,450.36,0.0,450.36,Card
4269,53,1,2,4,,2,3.3,6.6,0.0,6.6,Digital Wallet
4270,53,1,1,27,,2,2.43,4.86,0.0,4.86,Card
4271,53,3,1,32,,2,2.6,5.2,0.0,5.2,Card
4272,53,1,10,21,,1,431.24,431.24,0.0,431.24,Card
4273,53,1,9,33,,1,8.75,8.75,0.0,8.75,Card
4274,53,1,4,29,,2,5.56,11.12,0.0,11.12,Card
4275,53,4,9,18,,1,9.27,9.27,0.0,9.27,Cash
4276,53,1,7,6,,3,24.82,74.46000000000001,0.0,74.46,Card
4277,53,4,8,37,,1,7.19,7.19,0.0,7.19,Digital Wallet
4278,53,5,3,32,,1,3.03,3.03,0.0,3.03,Card
4279,53,3,5,18,,1,299.07,299.07,0.0,299.07,Card
4280,53,3,10,15,,1,454.97,454.97,0.0,454.97,Card
4281,53,4,4,21,,1,5.48,5.48,0.0,5.48,Card
4282,53,4,2,22,,1,3.08,3.08,0.0,3.08,Card
4283,53,4,10,24,,1,467.18,467.18,0.0,467.18,Card
4284,53,5,3,35,,1,2.84,2.84,0.0,2.84,Card
4285,53,4,3,35,,2,3.0,6.0,0.0,6.0,Card
4286,53,5,4,25,,1,5.34,5.34,0.0,5.34,Digital Wallet
4287,53,1,3,36,,1,3.06,3.06,0.0,3.06,Digital Wallet
4288,53,1,5,13,,1,299.82,299.82,0.0,299.82,Gift Card
4289,53,5,4,15,,3,5.45,16.35,0.0,16.35,Card
4290,53,3,6,30,,1,183.03,183.03,0.0,183.03,Card
4291,53,4,9,34,,1,9.19,9.19,0.0,9.19,Cash
4292,53,3,9,4,,1,9.28,9.28,0.0,9.28,Cash
4293,53,5,9,24,,1,9.05,9.05,0.0,9.05,Digital Wallet
4294,53,5,9,24,,3,9.18,27.54,0.0,27.54,Card
4295,53,5,2,5,,2,3.15,6.3,0.0,6.3,Cash
4296,53,3,7,10,,1,25.4,25.4,0.0,25.4,Card
4297,53,2,3,7,,2,2.98,5.96,0.0,5.96,Card
4298,53,1,8,25,,5,7.21,36.05,0.0,36.05,Card
4299,53,4,3,16,,4,2.98,11.92,0.0,11.92,Card
4300,53,4,3,31,,2,3.0,6.0,0.0,6.0,Card
4301,53,3,3,8,,4,3.04,12.16,0.0,12.16,Card
4302,53,3,8,5,,4,7.46,29.84,0.0,29.84,Card
4303,53,4,8,30,,1,7.49,7.49,0.0,7.49,Card
4304,53,1,10,24,,1,430.72,430.72,0.0,430.72,Card
4305,53,2,3,24,,1,2.91,2.91,0.0,2.91,Digital Wallet
4306,53,5,7,30,,4,24.84,99.36,0.0,99.36,Digital Wallet
4307,53,4,4,19,,1,5.4,5.4,0.0,5.4,Card
4308,53,5,7,16,,1,25.14,25.14,0.0,25.14,Card
4309,53,2,3,17,,3,3.04,9.120000000000001,0.0,9.12,Card
4310,53,4,3,5,,1,2.95,2.95,0.0,2.95,Card
4311,53,3,4,21,,2,5.65,11.3,0.0,11.3,Card
4312,53,4,10,14,,1,455.57,455.57,0.0,455.57,Card
4313,53,3,5,21,,1,291.06,291.06,0.0,291.06,Card
4314,53,4,2,8,,5,3.08,15.4,0.0,15.4,Card
4315,53,3,3,40,,3,3.04,9.120000000000001,0.0,9.12,Cash
4316,53,2,6,30,,1,176.62,176.62,0.0,176.62,Card
4317,53,2,4,33,,2,5.51,11.02,0.0,11.02,Digital Wallet
4318,53,2,3,26,,2,3.04,6.08,0.0,6.08,Digital Wallet
4319,53,4,5,34,,1,293.52,293.52,0.0,293.52,Card
4320,53,5,7,14,,1,24.98,24.98,0.0,24.98,Digital Wallet
4321,53,5,10,15,,1,459.69,459.69,0.0,459.69,Cash
4322,53,4,6,3,,1,184.7,184.7,0.0,184.7,Card
4323,53,5,1,2,,5,2.46,12.3,0.0,12.3,Cash
4324,53,4,7,1,,1,25.13,25.13,0.0,25.13,Digital Wallet
4325,53,4,2,23,,1,3.18,3.18,0.0,3.18,Card
4326,53,3,5,31,,1,299.33,299.33,0.0,299.33,Card
4327,53,1,1,19,,4,2.54,10.16,0.0,10.16,Card
4328,53,5,8,10,,4,7.25,29.0,0.0,29.0,Card
4329,53,1,9,31,,3,8.94,26.82,0.0,26.82,Card
4330,53,2,9,38,,2,9.0,18.0,0.0,18.0,Card
4331,53,4,5,1,,1,301.71,301.71,0.0,301.71,Cash
4332,53,4,10,22,,1,459.07,459.07,0.0,459.07,Card
4333,53,4,7,15,,2,25.03,50.06,0.0,50.06,Card
4334,53,3,8,1,,1,7.29,7.29,0.0,7.29,Card
4335,53,4,9,14,,1,9.14,9.14,0.0,9.14,Card
4336,53,1,2,11,,2,3.18,6.36,0.0,6.36,Card
4337,53,1,8,31,,2,7.57,15.14,0.0,15.14,Card
4338,53,4,8,24,,1,7.61,7.61,0.0,7.61,Gift Card
4339,53,5,3,29,,1,2.95,2.95,0.0,2.95,Cash
4340,53,1,6,7,,1,177.15,177.15,0.0,177.15,Card
4341,53,5,4,18,,1,5.53,5.53,0.0,5.53,Cash
4342,53,5,4,38,,1,5.4,5.4,0.0,5.4,Card
4343,53,4,3,12,,2,3.04,6.08,0.0,6.08,Digital Wallet
4344,53,5,10,15,,1,444.79,444.79,0.0,444.79,Cash
4345,53,2,8,39,,2,7.45,14.9,0.0,14.9,Card
4346,53,2,10,25,,1,459.14,459.14,0.0,459.14,Card
4347,53,3,1,6,,1,2.51,2.51,0.0,2.51,Card
4348,53,3,10,39,,1,439.29,439.29,0.0,439.29,Cash
4349,53,1,5,20,,1,311.25,311.25,0.0,311.25,Card
4350,53,2,10,35,,1,438.74,438.74,0.0,438.74,Card
4351,53,1,3,2,,3,2.98,8.94,0.0,8.94,Card
4352,53,2,7,14,,4,24.43,97.72,0.0,97.72,Card
4353,53,2,1,1,,1,2.48,2.48,0.0,2.48,Digital Wallet
4354,53,1,2,23,,1,3.22,3.22,0.0,3.22,Card
4355,53,4,9,17,,1,8.82,8.82,0.0,8.82,Cash
4356,53,2,4,17,,2,5.55,11.1,0.0,11.1,Card
4357,53,2,4,28,,2,5.5,11.0,0.0,11.0,Digital Wallet
4358,53,2,2,21,,2,3.08,6.16,0.0,6.16,Card
4359,53,1,8,19,,3,7.39,22.169999999999998,0.0,22.17,Digital Wallet
4360,53,2,10,30,,1,446.14,446.14,0.0,446.14,Cash
4361,53,1,1,1,,2,2.47,4.94,0.0,4.94,Digital Wallet
4362,53,4,10,34,,1,448.96,448.96,0.0,448.96,Card
4363,53,4,9,22,,1,8.91,8.91,0.0,8.91,Card
4364,53,3,10,17,,1,454.42,454.42,0.0,454.42,Card
4365,53,5,10,13,,1,437.18,437.18,0.0,437.18,Card
4366,53,1,9,28,,1,8.95,8.95,0.0,8.95,Digital Wallet
4367,53,1,1,9,,2,2.39,4.78,0.0,4.78,Digital Wallet
4368,53,4,4,26,,1,5.45,5.45,0.0,5.45,Card
4369,53,3,3,1,,1,3.05,3.05,0.0,3.05,Card
4370,53,3,10,25,,1,448.99,448.99,0.0,448.99,Cash
4371,53,4,4,14,,2,5.66,11.32,0.0,11.32,Card
4372,53,1,7,40,,1,24.7,24.7,0.0,24.7,Card
4373,53,3,4,30,,3,5.63,16.89,0.0,16.89,Card
4374,53,3,4,22,,5,5.37,26.85,0.0,26.85,Card
4375,54,4,7,38,,3,25.69,77.07000000000001,0.0,77.07,Cash
4376,54,4,10,26,,1,443.36,443.36,0.0,443.36,Card
4377,54,1,9,10,,2,9.22,18.44,0.0,18.44,Card
4378,54,5,1,21,,1,2.61,2.61,0.0,2.61,Card
4379,54,4,9,36,,1,9.18,9.18,0.0,9.18,Digital Wallet
4380,54,5,4,29,,3,5.54,16.62,0.0,16.62,Digital Wallet
4381,54,2,8,18,,2,7.48,14.96,0.0,14.96,Card
4382,54,3,10,39,,1,438.64,438.64,0.0,438.64,Digital Wallet
4383,54,4,2,19,,2,3.24,6.48,0.0,6.48,Cash
4384,54,1,10,36,,1,448.37,448.37,0.0,448.37,Digital Wallet
4385,54,4,3,19,,2,2.99,5.98,0.0,5.98,Digital Wallet
4386,54,4,9,37,,3,9.07,27.21,0.0,27.21,Card
4387,54,2,8,27,,4,7.81,31.24,0.0,31.24,Card
4388,54,2,2,36,,2,3.24,6.48,0.0,6.48,Card
4389,54,3,9,21,,3,8.86,26.58,0.0,26.58,Card
